ref,title,authors,l_authors,abstract,species,latlong,iconName,year,type,secondary,keywords,l_key,circuit
222,Differential laminar distribution of corticothalamic neurons projecting to the VL and the center median. An HRP study in the cynomolgus monkey,"Catsman-Berrevoets, C. E. Kuypers, H. G.","catsman-berrevoets, c. e. kuypers, h. g.",,primate,"80.724024, -127.340103",large_blue,1978,(Journal Article),Brain Res,"Animals, Axonal Transport, Cerebral Cortex/ anatomy & histology, Gyrus Cinguli/anatomy & histology, Haplorhini, Horseradish Peroxidase, Macaca fascicularis, Neural Pathways/anatomy & histology, Neurons/cytology, Thalamic Nuclei/ anatomy & histology, ","animals, axonal transport, cerebral cortex/ anatomy & histology, gyrus cinguli/anatomy & histology, haplorhini, horseradish peroxidase, macaca fascicularis, neural pathways/anatomy & histology, neurons/cytology, thalamic nuclei/ anatomy & histology, ",Cortico-thalamo-cortical
221,Axonal arborizations of corticostriatal and corticothalamic fibers arising from the second somatosensory area in the rat,"Levesque, M. Gagnon, S. Parent, A. Deschenes,","levesque, m. gagnon, s. parent, a. deschenes,","Corticostriatal and corticothalamic projections arising from the second somatosensory area in the rat were studied after labeling small pools of neurons in laminae V and VI with biocytin. Tracing the axon of single neurons revealed the following principles of organization: (i) all corticostriatal and corticothalamic projections arising from layer V cells are collaterals of long-range corticofugal axons that also project below the thalamic level; (ii) all layer V cells that project to the thalamus also project to the striatum; (iii) all layer VI corticothalamic cells project exclusively to the thalamus; (iv) cells of the upper part of lamina VI send collaterals to the thalamic reticular nucleus and arborize in the ventrobasal complex forming rod-like terminal fields; and (v) cells of the lower part of lamina VI also send collaterals to the thalamic reticular nucleus, give off few branches in the ventrobasal complex and terminate principally in the caudal part of the posterior thalamic group. On the basis of these findings, and in the light of previous anatomical studies, it is proposed that the above mentioned organizing principles represent general rules that also apply to corticostriatal and corticothalamic pathways arising from other areas of the neocortex.",mammal,"82.281582, -124.683350",large_blue,1996,(Journal Article),Cereb Cortex,"Animals, Axons/ physiology, Cerebral Cortex/cytology/ physiology, Female, Iontophoresis, Lysine/analogs & derivatives, Male, Neostriatum/cytology/ physiology, Neural Pathways/cytology/physiology, Pyramidal Cells/physiology, Rats, Rats, Sprague-Dawley, Research Support, Non-U.S. Gov't, Somatosensory Cortex/cytology/ physiology, Thalamus/cytology/ physiology, ","animals, axons/ physiology, cerebral cortex/cytology/ physiology, female, iontophoresis, lysine/analogs & derivatives, male, neostriatum/cytology/ physiology, neural pathways/cytology/physiology, pyramidal cells/physiology, rats, rats, sprague-dawley, research support, non-u.s. gov't, somatosensory cortex/cytology/ physiology, thalamus/cytology/ physiology, ",Cortico-thalamo-cortical
220,"Cerebral Cortex: Architecture, Intracortical connections, motor projections","Lorente de No, Rafael  Fulton, J.F.","lorente de no, rafael  fulton, j.f.",,mammal,"83.496435, -131.408935",large_blue,1943,(Book Section),Physiology of the nervous system,,,Cortico-thalamo-cortical
391,The columnar organization of the neocortex,"Mountcastle, V. B.","mountcastle, v. b.","The modular organization of nervous systems is a widely documented principle of design for both vertebrate and invertebrate brains of which the columnar organization of the neocortex is an example. The classical cytoarchitectural areas of the neocortex are composed of smaller units, local neural circuits repeated iteratively within each area. Modules may vary in cell type and number, in internal and external connectivity, and in mode of neuronal processing between different large entities; within any single large entity they have a basic similarity of internal design and operation. Modules are most commonly grouped into entities by sets of dominating external connections. This unifying factor is most obvious for the heterotypical sensory and motor areas of the neocortex. Columnar defining factors in homotypical areas are generated, in part, within the cortex itself. The set of all modules composing such an entity may be fractionated into different modular subsets by different extrinsic connections. Linkages between them and subsets in other large entities form distributed systems. The neighborhood relations between connected subsets of modules in different entities result in nested distributed systems that serve distributed functions. A cortical area defined in classical cytoarchitectural terms may belong to more than one and sometimes to several distributed systems. Columns in cytoarchitectural areas located at some distance from one another, but with some common properties, may be linked by long-range, intracortical connections.",unknown,"84.722585, -114.958188",large_blue,1997,(Journal Article),Brain,"Animals, Brain Mapping, Cell Division, Cell Movement, Cerebral Cortex/ cytology, Humans, Models, Neurological, Neurons/cytology/physiology, ","animals, brain mapping, cell division, cell movement, cerebral cortex/ cytology, humans, models, neurological, neurons/cytology/physiology, ",Cortico-cortical
390,Interlaminar Connections in the Neocortex,Alex M. Thomson A. Peter Bannister,alex m. thomson a. peter bannister,"This review summarizes the local circuit, interlaminar connections in adult mammalian neocortex. These were first demonstrated with anatomical techniques, which indicate some of the exquisite spatial precision present in the circuitry. Details, such as the class(es) of neurons targeted by some of these projections, have begun to be added in studies that combine paired/triple intracellular recordings with dye-filling of connected neurons. Clear patterns are emerging from these studies, with 'forward' projections from layer 4 to 3 and from 3 to 5 targeting both selected pyramidal cells and interneurons, while 'back' projections from layer 5 to 3 and from 3 to 4 target only interneurons. To place these data in a wider context, the major afferent inputs to and efferent outputs from each of the layers are discussed first.",unknown,"84.722584, -108.432167",large_blue,2003,(Journal Article),Cerebral cortex,,,Cortico-cortical
151,"Brainstem dopaminergic, cholinergic and serotoninergic afferents to the pallidum in the squirrel monkey","Charara, A. Parent, A.","charara, a. parent, a.","The retrograde tracer cholera toxin B subunit (CTb) was used in combination with immunohistochemistry for tyrosine hydroxylase (TH), calbindin D-28k (CaBP), choline acetyltransferase (ChAT) and 5-hydroxytryptamine (5-HT) to determine the distribution and relative proportion of brainstem chemospecific neurons that project to the pallidum in the squirrel monkey (Saimiri sciureus). Large injections of CTb involving both pallidal segments produce numerous retrogradely labeled neurons in the substantia nigra (SN), the pedunculopontine tegmental nucleus (PPN) and the dorsal raphe nucleus (DR). Labeled neurons are distributed uniformly in SN with a slight numerical increase at the junction between the pars compacta (SNc) and the ventral tegmental area (VTA). Retrogradely labeled neurons abound also in PPN, principally in its pars dissipata, whereas other CTb-labeled cells are scattered throughout the rostrocaudal extent of DR. After CTb injection involving specifically the internal pallidal segment (GPi), the same pattern of cell distribution is found in SN, PPN and DR, except that the number of retrogradely labeled cells is lower than after large pallidal complex injections. Approximately 70% of all CTb-labeled neurons in SNc-VTA complex display TH immunoreactivity, whereas 20% are immunoreactive for CaBP. About 39% of all retrogradely labeled neurons in PPN are immunoreactive for ChAT, whereas approximately 38% of the labeled neurons in DR display 5-HT immunoreactivity. Following CTb injection in the external pallidal segment (GPe), the number of labeled cells is much smaller than after GPi injection. The majority of CTb-labeled cells in SNc-VTA complex are located in the lateral half of SNc and approximately 93% of these neurons display TH immunoreactivity compared to 10% that are immunoreactive for CaBP; very few CTb-labeled cells occur in PPN. Retrogradely labeled cells in DR are located more laterally than those that projects to the GPi and about 25% of them are immunoreactive for 5-HT. These results suggest that, in addition to their action at striatal and/or nigral levels, the brainstem dopaminergic, cholinergic and serotoninergic neurons influence the output of the primate basal ganglia by acting directly upon GPi neurons.",primate,"77.214318, -128.805370",large_blue,1994,(Journal Article),Brain Res,"Afferent Pathways/cytology/physiology, Animals, Brain Stem/ cytology/physiology, Calcium-Binding Protein, Vitamin D-Dependent/immunology/metabolism, Cholera Toxin, Choline O-Acetyltransferase/immunology/metabolism, Dopamine/metabolism/ physiology, Globus Pallidus/ cytology/physiology, Immunohistochemistry, Male, Neurons, Afferent/ physiology, Parasympathetic Nervous System/cytology/ physiology, Pons/cytology/physiology, Raphe Nuclei/cytology/physiology, Saimiri, Serotonin/immunology/metabolism/ physiology, Substantia Nigra/cytology/physiology, Tyrosine 3-Monooxygenase/immunology/metabolism, ","afferent pathways/cytology/physiology, animals, brain stem/ cytology/physiology, calcium-binding protein, vitamin d-dependent/immunology/metabolism, cholera toxin, choline o-acetyltransferase/immunology/metabolism, dopamine/metabolism/ physiology, globus pallidus/ cytology/physiology, immunohistochemistry, male, neurons, afferent/ physiology, parasympathetic nervous system/cytology/ physiology, pons/cytology/physiology, raphe nuclei/cytology/physiology, saimiri, serotonin/immunology/metabolism/ physiology, substantia nigra/cytology/physiology, tyrosine 3-monooxygenase/immunology/metabolism, ",Cortico-basalGanglia-thalamo-cortical
150,The striatofugal fiber system in primates: a reevaluation of its organization based on single-axon tracing studies,"Levesque, M. Parent, A.","levesque, m. parent, a.","The current model of basal ganglia rests on the idea that the striatofugal system is composed of two separate (direct and indirect) pathways originating from distinct cell populations in the striatum. The striatum itself is divided into two major compartments, the striosomes and the matrix, which differ by their neurochemical makeup and input/output connections. Here, neurons located in either striosomes or the extrastriosomal matrix in squirrel monkeys were injected with biotin dextran amine, and their labeled axons were entirely reconstructed with a camera lucida. Twenty-four of 27 reconstructed axons arborized into the three main striatal targets (external pallidum, globus pallidus, and substantia nigra pars reticulata), a finding that is at odds with the concept of a dual striatofugal system. Axons of striosomal neurons formed several columnar terminal fields in the substantia nigra pars reticulata. These data indicate that the substantia nigra pars compacta is neither the only nor the main target of striosomal neurons, a finding that calls for a reevaluation of the organization of the striatonigral projection system.",primate,"77.644954, -124.810203",large_blue,2005,(Journal Article),Proc Natl Acad Sci U S A,"Animals, Axons/ physiology, Female, Male, Neostriatum/ cytology/ physiology, Neural Pathways/ physiology, Putamen/cytology/physiology, Research Support, Non-U.S. Gov't, Saimiri/ physiology, ","animals, axons/ physiology, female, male, neostriatum/ cytology/ physiology, neural pathways/ physiology, putamen/cytology/physiology, research support, non-u.s. gov't, saimiri/ physiology, ",Cortico-basalGanglia-thalamo-cortical
153,Distribution and morphology of nigral axons projecting to the thalamus in primates,"Francois, C. Tande, D. Yelnik, J. Hirsch, E. C.","francois, c. tande, d. yelnik, j. hirsch, e. c.","This study presents an analysis of the distribution and organization pattern of axons originating from the substantia nigra pars reticulata and projecting to the thalamus in monkeys. Biotin dextran amine was iontophoretically injected into different parts of the substantia nigra pars reticulata of monkeys (African green monkeys and macaques). In whatever part of the substantia nigra the injection was made, numerous axonal endings were found to be distributed within different thalamic regions: the ventral anterior nucleus and mainly its magnocellular part, the most ventromedial part of the ventral lateral nucleus, and the mediodorsal and parafascicular nuclei. Moreover, the nigrothalamic projection appeared to be topographically organized. Ten anterogradely labeled axons were reconstructed from serial sections. The axons terminated in three to six terminal fields per axon located in a relatively small portion of only one thalamic region. These terminal fields were variable in size and comprised 4-43 very thin, varicose branches. They consisted either of different axonal branches of the same axon or of different axons and covered 10-31 thalamic cell bodies. These findings demonstrate that the overall morphological organization of individual nigral axons is complex and allows single axons to influence thalamic neurons via a combination of divergent, convergent, and amplification processes.",primate,"77.428915, -141.258403",large_blue,2002,(Journal Article),J Comp Neurol,"Animals, Biotin/ analogs & derivatives/diagnostic use, Cell Size/physiology, Cercopithecus aethiops/ anatomy & histology/physiology, Dextrans/diagnostic use, Fluorescent Dyes/diagnostic use, Macaca fascicularis/ anatomy & histology/physiology, Male, Neural Pathways/ cytology/physiology, Presynaptic Terminals/physiology/ ultrastructure, Research Support, Non-U.S. Gov't, Substantia Nigra/ cytology/physiology, Thalamus/ cytology/physiology, ","animals, biotin/ analogs & derivatives/diagnostic use, cell size/physiology, cercopithecus aethiops/ anatomy & histology/physiology, dextrans/diagnostic use, fluorescent dyes/diagnostic use, macaca fascicularis/ anatomy & histology/physiology, male, neural pathways/ cytology/physiology, presynaptic terminals/physiology/ ultrastructure, research support, non-u.s. gov't, substantia nigra/ cytology/physiology, thalamus/ cytology/physiology, ",Cortico-basalGanglia-thalamo-cortical
152,Modulation of Striatal Projection Systems by Dopamine,"Gerfen, C. R. Surmeier, D. J.","gerfen, c. r. surmeier, d. j.","The basal ganglia are a chain of subcortical nuclei that facilitate action selection. Two striatal projection systems--so-called direct and indirect pathways--form the functional backbone of the basal ganglia circuit. Twenty years ago, investigators proposed that the striatum's ability to use dopamine (DA) rise and fall to control action selection was due to the segregation of D(1) and D(2) DA receptors in direct- and indirect-pathway spiny projection neurons. Although this hypothesis sparked a debate, the evidence that has accumulated since then clearly supports this model. Recent advances in the means of marking neural circuits with optical or molecular reporters have revealed a clear-cut dichotomy between these two cell types at the molecular, anatomical, and physiological levels. The contrast provided by these studies has provided new insights into how the striatum responds to fluctuations in DA signaling and how diseases that alter this signaling change striatal function.",unknown,"78.172251, -118.352619",large_blue,2010,(Journal Article),Annu Rev Neurosci,,,Cortico-basalGanglia-thalamo-cortical
155,Two types of projection neurons in the internal pallidum of primates: single-axon tracing and three-dimensional reconstruction,"Parent, M. Levesque, M. Parent, A.","parent, m. levesque, m. parent, a.","The axonal projections of the internal pallidum (GPi) in cynomolgus monkeys (Macaca fascicularis) were studied by labeling small pools of neurons with biotinylated dextran amine. Fifty-two axons were reconstructed entirely from serial sections with a camera lucida. Two types of projection neurons were identified in the GPi on the basis of their target sites. The abundant and centrally located type I neurons gave rise to a long axonal branch that descended directly to the pedunculopontine tegmental nucleus, where it arborized discretely. Other branches ascended to the thalamus and broke into 10-15 thinner collaterals that ran through most of the ventral anterior nucleus, where they terminated as typical plexuses. About half of these axons gave rise to collaterals that arborized in both components of the centre médian/parafascicular thalamic complex. The less numerous and peripherally located type II neurons had an axon that climbed the rostral thalamic pole, coursed along the stria medullaris, and arborized profusely within the lateral habenular nucleus, which stood out as the most densely innervated pallidal target. Some type II axons provided collaterals to the anterior thalamic nuclei. A small proportion of axons of both types had branches that crossed the midline and terminated in contralateral GPi target structures. Three-dimensional reconstruction showed that type I axons arborized principally along the sagittal plane. These data reveal that GPi neurons of type I act through a widely distributed axonal network upon thalamic and brainstem premotor neurons, whereas type II neurons act in a much more focused manner upon lateral habenular neurons.",primate,"77.320560, -130.930847",large_blue,2001,(Journal Article),J Comp Neurol,"Action Potentials/ physiology, Amidines/pharmacokinetics, Animals, Axons/physiology/ ultrastructure, Biotin/ analogs & derivatives/pharmacokinetics, Calcium-Binding Protein, Vitamin D-Dependent/metabolism, Cell Size/physiology, Dendrites/physiology/ ultrastructure, Dextrans/pharmacokinetics, Efferent Pathways/ cytology/physiology, Electron Transport Complex IV/metabolism, Female, Fluorescent Dyes/pharmacokinetics, Globus Pallidus/ cytology/physiology, Habenula/cytology/physiology, Image Processing, Computer-Assisted, Immunohistochemistry, Intralaminar Thalamic Nuclei/cytology/physiology, Macaca fascicularis/ anatomy & histology/physiology, Male, Molecular Probes/pharmacokinetics, Research Support, Non-U.S. Gov't, Tegmentum Mesencephali/cytology/physiology, Ventral Thalamic Nuclei/cytology/physiology, ","action potentials/ physiology, amidines/pharmacokinetics, animals, axons/physiology/ ultrastructure, biotin/ analogs & derivatives/pharmacokinetics, calcium-binding protein, vitamin d-dependent/metabolism, cell size/physiology, dendrites/physiology/ ultrastructure, dextrans/pharmacokinetics, efferent pathways/ cytology/physiology, electron transport complex iv/metabolism, female, fluorescent dyes/pharmacokinetics, globus pallidus/ cytology/physiology, habenula/cytology/physiology, image processing, computer-assisted, immunohistochemistry, intralaminar thalamic nuclei/cytology/physiology, macaca fascicularis/ anatomy & histology/physiology, male, molecular probes/pharmacokinetics, research support, non-u.s. gov't, tegmentum mesencephali/cytology/physiology, ventral thalamic nuclei/cytology/physiology, ",Cortico-basalGanglia-thalamo-cortical
154,Two types of projection neurons in the internal pallidum of primates: single-axon tracing and three-dimensional reconstruction,"Parent, M. Levesque, M. Parent, A.","parent, m. levesque, m. parent, a.","The axonal projections of the internal pallidum (GPi) in cynomolgus monkeys (Macaca fascicularis) were studied by labeling small pools of neurons with biotinylated dextran amine. Fifty-two axons were reconstructed entirely from serial sections with a camera lucida. Two types of projection neurons were identified in the GPi on the basis of their target sites. The abundant and centrally located type I neurons gave rise to a long axonal branch that descended directly to the pedunculopontine tegmental nucleus, where it arborized discretely. Other branches ascended to the thalamus and broke into 10-15 thinner collaterals that ran through most of the ventral anterior nucleus, where they terminated as typical plexuses. About half of these axons gave rise to collaterals that arborized in both components of the centre médian/parafascicular thalamic complex. The less numerous and peripherally located type II neurons had an axon that climbed the rostral thalamic pole, coursed along the stria medullaris, and arborized profusely within the lateral habenular nucleus, which stood out as the most densely innervated pallidal target. Some type II axons provided collaterals to the anterior thalamic nuclei. A small proportion of axons of both types had branches that crossed the midline and terminated in contralateral GPi target structures. Three-dimensional reconstruction showed that type I axons arborized principally along the sagittal plane. These data reveal that GPi neurons of type I act through a widely distributed axonal network upon thalamic and brainstem premotor neurons, whereas type II neurons act in a much more focused manner upon lateral habenular neurons.",primate,"77.534659, -141.214717",large_blue,2001,(Journal Article),J Comp Neurol,"Action Potentials/ physiology, Amidines/pharmacokinetics, Animals, Axons/physiology/ ultrastructure, Biotin/ analogs & derivatives/pharmacokinetics, Calcium-Binding Protein, Vitamin D-Dependent/metabolism, Cell Size/physiology, Dendrites/physiology/ ultrastructure, Dextrans/pharmacokinetics, Efferent Pathways/ cytology/physiology, Electron Transport Complex IV/metabolism, Female, Fluorescent Dyes/pharmacokinetics, Globus Pallidus/ cytology/physiology, Habenula/cytology/physiology, Image Processing, Computer-Assisted, Immunohistochemistry, Intralaminar Thalamic Nuclei/cytology/physiology, Macaca fascicularis/ anatomy & histology/physiology, Male, Molecular Probes/pharmacokinetics, Research Support, Non-U.S. Gov't, Tegmentum Mesencephali/cytology/physiology, Ventral Thalamic Nuclei/cytology/physiology, ","action potentials/ physiology, amidines/pharmacokinetics, animals, axons/physiology/ ultrastructure, biotin/ analogs & derivatives/pharmacokinetics, calcium-binding protein, vitamin d-dependent/metabolism, cell size/physiology, dendrites/physiology/ ultrastructure, dextrans/pharmacokinetics, efferent pathways/ cytology/physiology, electron transport complex iv/metabolism, female, fluorescent dyes/pharmacokinetics, globus pallidus/ cytology/physiology, habenula/cytology/physiology, image processing, computer-assisted, immunohistochemistry, intralaminar thalamic nuclei/cytology/physiology, macaca fascicularis/ anatomy & histology/physiology, male, molecular probes/pharmacokinetics, research support, non-u.s. gov't, tegmentum mesencephali/cytology/physiology, ventral thalamic nuclei/cytology/physiology, ",Cortico-basalGanglia-thalamo-cortical
157,Distinct afferents to internal and external pallidal segments in the squirrel monkey,"Parent, A. Smith, Y. Filion, M. Dumas, J.","parent, a. smith, y. filion, m. dumas, j.","The use of retrograde fluorescence double-labeling method has revealed that the internal (GPi) and external (GPe) segments of globus pallidus in squirrel monkey receive projections from different cell populations in striatum and subthalamic nucleus. Striatal neurons projecting either to GPi or GPe formed wide and nonoverlapping cell bands oriented obliquely and covering large portions of putamen and caudate nucleus. Subthalamic neurons projecting to GPe were more abundant and more laterally located than those projecting to GPi. A few cells branching to GPi and GPe were found in subthalamic nucleus but not in striatum. Thus, different striatal and subthalamic neuronal populations influence GPi and GPe in primates.",primate,"78.802974, -127.599977",large_blue,1989,(Journal Article),Neurosci Lett,"Animals, Brain Mapping, Cebidae/ anatomy & histology, Corpus Striatum/ anatomy & histology/cytology, Fluorescent Dyes/diagnostic use, Globus Pallidus/ anatomy & histology/cytology, Neural Pathways/anatomy & histology, Saimiri/ anatomy & histology, Thalamic Nuclei/ anatomy & histology/cytology, ","animals, brain mapping, cebidae/ anatomy & histology, corpus striatum/ anatomy & histology/cytology, fluorescent dyes/diagnostic use, globus pallidus/ anatomy & histology/cytology, neural pathways/anatomy & histology, saimiri/ anatomy & histology, thalamic nuclei/ anatomy & histology/cytology, ",Cortico-basalGanglia-thalamo-cortical
156,Single-axon tracing and three-dimensional reconstruction of centre median-parafascicular thalamic neurons in primates,"Parent, M. Parent, A.","parent, m. parent, a.","The axonal projections from the centre median (CM)/parafascicular (Pf) thalamic complex in squirrel monkeys were studied after microiontophoretic injections of biotinylated dextran amine under electrophysiological guidance. A total of 29 axons connected to their parent cell body were entirely reconstructed from serial sections with a camera lucida. Our investigation shows that the CM and Pf nuclei in primates comprise three types of projection neurons: (1) neurons that innervate densely and focally the striatum; (2) neurons that arborize diffusely in the cerebral cortex; and (3) neurons that innervate both striatum and cerebral cortex. Striatal innervation of CM origin consists of dense clusters of axon terminals exhibiting pedunculated varicosities and forming oblique bands in the dorsolateral sector of putamen (sensorimotor striatal territory). The same type of striatal innervation occurs in the head of caudate nucleus (associative striatal territory) in cases of Pf-labeled neurons. The CM neurons that target cerebral cortex arborize principally in motor and premotor areas, whereas Pf neurons innervate chiefly prefrontal areas. Cortical innervation from both nuclei is much more profuse in layers V and VI than in layer I. Our three-dimensional reconstruction studies show that dendritic and axonal arborizations of CM neurons extend essentially along the sagittal plane. These results revealed that, in contrast to rodents where virtually all Pf neurons project to both striatum and cortex, the primate CM/Pf complex harbors several types of highly patterned projection neurons. As such, this complex might be considered as an integral part of the widely distributed basal ganglia neuronal system.",primate,"79.983289, -133.863326",large_blue,2005,(Journal Article),J Comp Neurol,"Animals, Axons/ultrastructure, Basal Ganglia/ cytology/physiology, Brain Mapping, Female, Imaging, Three-Dimensional, Intralaminar Thalamic Nuclei/ cytology/physiology, Male, Neural Pathways/ cytology/physiology, Neurons/ cytology/physiology, Research Support, Non-U.S. Gov't, Saimiri/ anatomy & histology, ","animals, axons/ultrastructure, basal ganglia/ cytology/physiology, brain mapping, female, imaging, three-dimensional, intralaminar thalamic nuclei/ cytology/physiology, male, neural pathways/ cytology/physiology, neurons/ cytology/physiology, research support, non-u.s. gov't, saimiri/ anatomy & histology, ",Cortico-basalGanglia-thalamo-cortical
159,GABAergic microcircuits in the neostriatum,"Tepper, J. M. Koos, T. Wilson, C. J.","tepper, j. m. koos, t. wilson, c. j.","The vast majority of neostriatal neurons and intrinsic intrastriatal synapses are GABAergic, the latter arising from axon collaterals of spiny projection neurons and from GABAergic interneurons. An important feature of the functional organization of the neostriatum has long been assumed to be the existence of a widespread lateral inhibitory network mediated by the axon collaterals of spiny projection neurons. However, these collateral connections have recently been demonstrated electrophysiologically to be relatively weak--in contrast to feedforward interneuronal inhibition, which exerts strong effects on spike timing in spiny neurons. These new data are incompatible with current ""winner-take-all"" models of lateral inhibitory function in the neostriatum, and they force a modification of established concepts of the functional roles of feedback inhibition in this nucleus.",mammal,"78.731462, -117.831028",large_blue,2004,(Journal Article),Trends Neurosci,"Action Potentials/physiology, Animals, Humans, Neostriatum/cytology/ physiology, Nerve Net/cytology/ physiology, Research Support, U.S. Gov't, P.H.S., gamma-Aminobutyric Acid/ physiology, ","action potentials/physiology, animals, humans, neostriatum/cytology/ physiology, nerve net/cytology/ physiology, research support, u.s. gov't, p.h.s., gamma-aminobutyric acid/ physiology, ",Cortico-basalGanglia-thalamo-cortical
158,Distinct afferents to internal and external pallidal segments in the squirrel monkey,"Parent, A. Smith, Y. Filion, M. Dumas, J.","parent, a. smith, y. filion, m. dumas, j.","The use of retrograde fluorescence double-labeling method has revealed that the internal (GPi) and external (GPe) segments of globus pallidus in squirrel monkey receive projections from different cell populations in striatum and subthalamic nucleus. Striatal neurons projecting either to GPi or GPe formed wide and nonoverlapping cell bands oriented obliquely and covering large portions of putamen and caudate nucleus. Subthalamic neurons projecting to GPe were more abundant and more laterally located than those projecting to GPi. A few cells branching to GPi and GPe were found in subthalamic nucleus but not in striatum. Thus, different striatal and subthalamic neuronal populations influence GPi and GPe in primates.",primate,"77.961476, -130.617299",large_blue,1989,(Journal Article),Neurosci Lett,"Animals, Brain Mapping, Cebidae/ anatomy & histology, Corpus Striatum/ anatomy & histology/cytology, Fluorescent Dyes/diagnostic use, Globus Pallidus/ anatomy & histology/cytology, Neural Pathways/anatomy & histology, Saimiri/ anatomy & histology, Thalamic Nuclei/ anatomy & histology/cytology, ","animals, brain mapping, cebidae/ anatomy & histology, corpus striatum/ anatomy & histology/cytology, fluorescent dyes/diagnostic use, globus pallidus/ anatomy & histology/cytology, neural pathways/anatomy & histology, saimiri/ anatomy & histology, thalamic nuclei/ anatomy & histology/cytology, ",Cortico-basalGanglia-thalamo-cortical
399,The origins of cortical interneurons: mouse versus monkey and human,"Jones, E. G.","jones, e. g.","The neocortex of primates, including humans, is thought to contain significantly higher numbers and more diverse forms of gamma-aminobutyric acidergic (GABAergic) interneurons than that of rodents. The mouse cortex displays a number of other features that distinguish it from the cortex of primates and suggest a somewhat less complex pattern of organization. Nevertheless, dramatic findings on the origins and migratory patterns of newly specified GABAergic cortical interneurons in the embryonic mouse have led to a prevailing view that GABAergic cortical interneurons of all species are born in the ganglionic eminence and undergo the same long tangential migration toward the cortex that is seen in the mouse. Recent observations in fetal human and monkey brains, although clearly identifying GABAergic neurons that reach the neocortex via the tangential route, also demonstrate that substantial numbers of GABA neurons are generated in the lateral ventricular neuroepithelium and migrate into the cortex via the same radial route followed by glutamatergic neurons. In the course of evolution of the higher primate cortex, it is likely that new forms of cortical interneuron with origins in the ventricular neuroepithelium have been added to an older population derived from the ganglionic eminence.",unknown,"84.662473, -103.716147",large_blue,2009,(Journal Article),Cereb Cortex,"Animals, Biological Evolution, Cerebral Cortex/cytology/ physiology, Haplorhini/ genetics, Humans/ genetics, Interneurons/cytology/ physiology, Mice/ genetics, Species Specificity, ","animals, biological evolution, cerebral cortex/cytology/ physiology, haplorhini/ genetics, humans/ genetics, interneurons/cytology/ physiology, mice/ genetics, species specificity, ",Cortico-cortical
398,"A proposed number system for the 107 cortical areas of Economo and Koskinas, and Brodmann area correlations","Triarhou, L. C.","triarhou, l. c.","In their Atlas of Cytoarchitectonics of the Adult Human Cerebral Cortex, Economo and Koskinas defined 54 'ground,' 76 'variant,' and 107 'modification' areas. The 107 modifications are topographically distributed as 35 frontal, 13 superior limbic, 6 insular, 18 parietal, 7 occipital, 14 temporal and 14 inferior limbic (or hippocampal). One way to make the Economo-Koskinas system more practical is to encode the complex symbol notations of the 107 cortical areas with numbers EK 1 through EK 107. The present study does that, and it further correlates Economo-Koskinas areas with Brodmann areas, based on an overview of the classical and modern neurohistological literature.",human,"84.662470, -116.269908",large_blue,2007,(Journal Article),Stereotact Funct Neurosurg,"Adult, Cerebral Cortex/ anatomy & histology, History, 19th Century, History, 20th Century, Humans, Medical Illustration/history, Neuroanatomy/history/ methods, ","adult, cerebral cortex/ anatomy & histology, history, 19th century, history, 20th century, humans, medical illustration/history, neuroanatomy/history/ methods, ",Cortico-cortical
48,Projection from the external pallidum to the reticular thalamic nucleus in the squirrel monkey,"Hazrati, L. N. Parent, A.","hazrati, l. n. parent, a.","Small injections of biocytin in the external segment of the pallidum (GPe) of the squirrel monkey (Saimiri sciureus) led to anterograde labeling of fibers in the thalamic reticular nucleus (NRT). These fibers reached NRT by coursing along the ventral tip of the internal capsule or by directly piercing the internal capsule more dorsally. They arborized profusely within the entire rostrocaudal extent of the nucleus. Within NRT, biocytin-labeled fibers were long, slightly varicosed, and emitted numerous short collaterals whose terminal portions consisted of clusters of large varicosities. Some of these varicosities were closely apposed to cell bodies and proximal dendrites of NRT neurons. Small injections of wheat germ-agglutinated horseradish peroxidase in the rostral pole of NRT led to retrograde cell labeling within the entire rostrocaudal extent of GPe. These retrogradely-labeled cells did not display immunoreactivity for choline acetyltransferase. Hence, beside the well-established projection from the internal pallidum to the thalamus, our findings support the existence of another pallidothalamic projection whereby GPe neurons could exert a powerful influence upon the thalamocortical neurons via a relay in NRT.",primate,"79.456537, -150.520608",large_blue,1991,(Journal Article),Brain Res,"Animals, Axonal Transport, Dendrites/physiology/ultrastructure, Globus Pallidus/ anatomy & histology/physiology, Horseradish Peroxidase, Lysine/analogs & derivatives, Nerve Fibers/physiology/ultrastructure, Neurons/cytology/physiology, Saimiri, Thalamic Nuclei/ anatomy & histology/physiology, Wheat Germ Agglutinin-Horseradish Peroxidase Conjugate, Wheat Germ Agglutinins, ","animals, axonal transport, dendrites/physiology/ultrastructure, globus pallidus/ anatomy & histology/physiology, horseradish peroxidase, lysine/analogs & derivatives, nerve fibers/physiology/ultrastructure, neurons/cytology/physiology, saimiri, thalamic nuclei/ anatomy & histology/physiology, wheat germ agglutinin-horseradish peroxidase conjugate, wheat germ agglutinins, ",L1-Cortical
